,edad,estatura_(cm),fecha_denuncia,hecho_ocurrido_el,raza,sexo,ubigeo
1600,15,1.50,"Lunes, 10 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Pasco,Oxapampa,Puerto Bermúdez"
1601,12,1.52,"Lunes, 3 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
1602,12,1.52,"Lunes, 3 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
1603,15,,"Lunes, 3 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Sapallanga"
1604,15,1.45,"Jueves, 6 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
1605,16,1.65,"Domingo, 2 Junio, 2019 - 00:00","Domingo, 2 Junio, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,La Arena"
1606,17,1.79,"Lunes, 3 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 19:00",TRIGUEÑA,Masculino,"Ayacucho,Huamanga,Ayacucho"
1607,12,1.30,"Miércoles, 5 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 14:00",TRIGUEÑA,Masculino,"Ayacucho,Huamanga,Carmen alto"
1608,14,1.70,"Miércoles, 5 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 13:00",MESTIZA,Masculino,"Cusco,Paruro,Paruro"
1609,16,1.60,"Martes, 11 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 12:30",MESTIZA,Femenino,"Apurímac,Cotabambas,Tambobamba"
1610,16,1.60,"Martes, 11 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 12:30",MESTIZA,Femenino,"Apurímac,Cotabambas,Cotabambas"
1611,17,1.70,"Lunes, 3 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 12:00",MESTIZA,Masculino,Ayacucho
1612,12,1.45,"Domingo, 2 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 08:00",TRIGUEÑA,Masculino,"Ayacucho,Huamanga,Ayacucho"
1613,17,1.69,"Miércoles, 5 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",MESTIZA,Femenino,"Apurímac,Andahuaylas,Andahuaylas"
1614,15,1.55,"Martes, 4 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Chilca"
1615,,1.50,"Miércoles, 5 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
1616,15,1.55,"Sábado, 1 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",,Femenino,"Junín,Huancayo,Chilca"
1617,15,1.64,"Domingo, 2 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Martin de Porres"
1618,14,1.30,"Martes, 11 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Santiago"
1619,16,1.55,"Sábado, 1 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",MESTIZA,Femenino,"Pasco,Pasco,Yanacancha"
1620,16,1.50,"Lunes, 3 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
1621,13,1.45,"Sábado, 1 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Lurigancho"
1622,16,1.50,"Lunes, 19 Agosto, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",,Femenino,"Loreto,Maynas,Belén"
1623,11,1.41,"Sábado, 1 Junio, 2019 - 00:00","Sábado, 1 Junio, 2019 - 00:00",BLANCA,Masculino,"Lima,Lima,Puente Piedra"
1624,17,1.50,"Miércoles, 5 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 18:00",MESTIZA,Masculino,"Cusco,Cusco,Cusco"
1625,15,1.55,"Jueves, 30 Mayo, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 15:34",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
1626,15,1.50,"Viernes, 31 Mayo, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 10:00",TRIGEÑA,Femenino,"Lima,Huarochiri,Huarochiri"
1627,14,1.37,"Sábado, 8 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",,Femenino,"Junín,Chanchamayo,Perené"
1628,2,,"Lunes, 3 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",,Masculino,"Piura,Piura,Castilla"
1629,14,1.50,"Martes, 4 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
1630,13,1.52,"Lunes, 3 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lima"
1631,15,1.60,"Lunes, 10 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",MESTIZA,Masculino,"San Martín,San Martín,Morales"
1632,15,1.65,"Miércoles, 5 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
1633,13,,"Sábado, 1 Junio, 2019 - 00:00","Viernes, 31 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Cieneguilla"
1634,15,1.58,"Jueves, 30 Mayo, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 12:00",MESTIZA,Femenino,"Lima,Lima,Villa el Salvador"
1635,13,1.53,"Jueves, 30 Mayo, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 12:00",TRIGUEÑA,Femenino,"Pasco,Oxapampa,Villa Rica"
1636,13,1.60,"Viernes, 31 Mayo, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 00:00",TEZ TRIGUEÑA,Femenino,Ayacucho
1637,14,1.45,"Jueves, 30 Mayo, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Piura,Sullana,Sullana"
1638,12,1.50,"Miércoles, 5 Junio, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Apurímac,Andahuaylas,Andahuaylas"
1639,17,1.50,"Lunes, 3 Junio, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
1640,13,1.60,"Viernes, 31 Mayo, 2019 - 00:00","Jueves, 30 Mayo, 2019 - 00:00",TEZ TRIGUEÑA,Femenino,Ayacucho
1641,16,1.66,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 17:30",MESTIZA,Femenino,"Madre de Dios,Tambopata,Tambopata"
1642,13,1.50,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 15:00",MESTIZA,Femenino,"Cusco,Canchis,Sicuani"
1643,7,1.20,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 15:00",BLANCA,Masculino,"Lima,Lima,Lima"
1644,9,1.27,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 12:45",MESTIZA,Femenino,"Ayacucho,Huamanga,Andrés Avelino Cáceres Dorregaray"
1645,7,1.18,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 12:45",MESTIZA,Femenino,"Ayacucho,Huamanga,Andrés Avelino Cáceres Dorregaray"
1646,13,1.45,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 10:00",TRIGUEÑA,Masculino,"Ayacucho,Huamanga,Ayacucho"
1647,15,1.55,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
1648,9,1.45,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",TRIGUEÑO,Masculino,"Ayacucho,Huamanga,Ayacucho"
1649,0,0.6,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Martin de Porres"
1650,14,1.50,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
1651,15,1.40,"Miércoles, 29 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",,Femenino,"Amazonas,Chachapoyas,Chachapoyas"
1652,14,1.55,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Piura,Piura,Tambo Grande"
1653,15,1.57,"Jueves, 30 Mayo, 2019 - 00:00","Miércoles, 29 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Leoncio Prado,Rupa-rupa"
1654,16,1.50,"Miércoles, 29 Mayo, 2019 - 00:00","Martes, 28 Mayo, 2019 - 18:15",BLANCA,Femenino,"Junín,Huancayo,Chilca"
1655,4,0.90,"Martes, 28 Mayo, 2019 - 00:00","Martes, 28 Mayo, 2019 - 14:00",MESTIZA,Masculino,"Puno,Azángaro,Azángaro"
1656,13,1.56,"Miércoles, 29 Mayo, 2019 - 00:00","Martes, 28 Mayo, 2019 - 08:00",MESTIZA,Femenino,"Lima,Lima,Villa el Salvador"
1657,13,1.60,"Miércoles, 29 Mayo, 2019 - 00:00","Martes, 28 Mayo, 2019 - 06:00",BLANCA,Masculino,"Ayacucho,Huamanga,Carmen alto"
1658,11,1.20,"Sábado, 1 Junio, 2019 - 00:00","Martes, 28 Mayo, 2019 - 00:00",MESTIZA,Femenino,Lima
1659,11,1.35,"Miércoles, 29 Mayo, 2019 - 00:00","Martes, 28 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lurigancho"
1660,16,1.58,"Domingo, 2 Junio, 2019 - 00:00","Martes, 28 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Chupaca,Chupaca"
1661,14,1.60,"Viernes, 7 Junio, 2019 - 00:00","Martes, 28 Mayo, 2019 - 00:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1662,14,1.60,"Viernes, 7 Junio, 2019 - 00:00","Martes, 28 Mayo, 2019 - 00:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1663,15,1.55,"Martes, 28 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 09:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
1664,16,1.55,"Miércoles, 29 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 09:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
1665,13,1.52,"Lunes, 27 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",BLANCA,Femenino,"Junín,Huancayo,El Tambo"
1666,17,1.65,"Lunes, 27 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",BLANCA,Femenino,"Junín,Huancayo,Huancayo"
1667,15,1.65,"Martes, 28 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Carabayllo"
1668,16,1.50,"Lunes, 27 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Puente Piedra"
1669,17,1.55,"Lunes, 27 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Quilcas"
1670,14,1.50,"Martes, 28 Mayo, 2019 - 00:00","Lunes, 27 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,El Agustino"
1671,17,1.60,"Miércoles, 29 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 18:00",MESTIZA,Masculino,"Cusco,Cusco,Santiago"
1672,15,1.56,"Martes, 28 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 17:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Acocro"
1673,17,1.54,"Martes, 28 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 12:00",,Femenino,"Ayacucho,Huamanga,San Juan Bautista"
1674,16,1.60,"Lunes, 27 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 08:20",MESTIZA,Masculino,"Cusco,Cusco,Cusco"
1675,15,1.60,"Viernes, 31 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 07:00",TRIGUEÑA,Femenino,"Junín,Yauli,Santa Rosa de Sacco"
1676,12,1.30,"Lunes, 27 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Huánuco,Huánuco,Huánuco"
1677,17,1.62,"Domingo, 26 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 00:00",MESTIZA,Femenino,"San Martín,San Martín,Tarapoto"
1678,17,1.60,"Lunes, 27 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Lince"
1679,8,1.30,"Lunes, 27 Mayo, 2019 - 00:00","Domingo, 26 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Santiago de Surco"
1680,16,1.65,"Miércoles, 29 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 10:00",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1681,16,1.50,"Domingo, 26 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 04:00",,Femenino,"Lima,Lima,La Victoria"
1682,12,1.45,"Sábado, 25 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Apurímac,Andahuaylas,Talavera"
1683,12,1.45,"Sábado, 25 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Apurímac,Andahuaylas,Talavera"
1684,16,1.60,"Domingo, 26 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
1685,17,1.62,"Domingo, 26 Mayo, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Los olivos"
1686,17,1.50,"Sábado, 6 Julio, 2019 - 00:00","Sábado, 25 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Villa Maria del Triunfo"
1687,17,1.60,"Miércoles, 29 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 23:30",TRIGUEÑA,Femenino,"Lima,Lima,Villa el Salvador"
1688,15,1.50,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 21:00",MESTIZA,Femenino,"Cusco,Cusco,Cusco"
1689,14,1.58,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 18:00",TRIGUEÑA,Masculino,"Cusco,Cusco,San Sebastián"
1690,14,1.60,"Viernes, 24 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 12:40",TRIGUEÑA,Masculino,"Cusco,Cusco"
1691,15,1.56,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",TRIGEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1692,15,1.53,"Viernes, 24 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
1693,14,1.65,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",TRIGUEÑA,Femenino,"Lima,Lima,San Juan de Lurigancho"
1694,13,1.60,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Chilca"
1695,13,1.60,"Sábado, 25 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Chilca"
1696,17,1.56,"Martes, 28 Mayo, 2019 - 00:00","Viernes, 24 Mayo, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
1697,15,1.52,"Viernes, 24 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 19:00",MEZTIZA,Masculino,"Cusco,Cusco,Cusco"
1698,15,1.65,"Miércoles, 22 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 17:31",MESTIZA,Femenino,"Lima,Lima,Lima"
1699,14,1.52,"Viernes, 24 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 11:30",TRIGUEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1700,17,1.65,"Sábado, 25 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 07:20",TRIGEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1701,16,1.40,"Viernes, 24 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
1702,15,1.63,"Sábado, 25 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 00:00",,Femenino,"Loreto,Maynas,Iquitos"
1703,16,1.30,"Lunes, 13 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 00:00",,Femenino,"Huancavelica,Churcampa,Anco"
1704,16,1.68,"Sábado, 25 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Lima"
1705,15,1.40,"Sábado, 25 Mayo, 2019 - 00:00","Jueves, 23 Mayo, 2019 - 00:00",BLANCA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1706,14,1.60,"Sábado, 25 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 18:00",TRIGEÑA,Femenino,"Lima,Lima,San Juan de Lurigancho"
1707,16,1.40,"Miércoles, 22 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 17:00",MESTIZA,Masculino,"Cusco,Cusco,Cusco"
1708,17,1.57,"Martes, 21 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 12:15",MESTIZA,Masculino,"Áncash,Huaylas,Caraz"
1709,16,1.50,"Jueves, 23 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 09:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
1710,17,1.50,"Jueves, 23 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
1711,16,1.60,"Jueves, 23 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 00:00",TRIGEÑA,Femenino,"Ayacucho,Huamanga,Ayacucho"
1712,17,1.50,"Jueves, 23 Mayo, 2019 - 00:00","Miércoles, 22 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Huancayo"
1713,16,1.60,"Domingo, 26 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 16:30",MESTIZA,Femenino,"Lima,Lima,La Victoria"
1714,15,1.50,"Lunes, 27 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 15:00",MESTIZA,Femenino,"Junín,Satipo,Satipo"
1715,16,1.61,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 09:00",TRIGUEÑA,Femenino,"Ayacucho,Huanta,Ayahuanco"
1716,16,1.61,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 09:00",TRIGUEÑA,Femenino,Ayacucho
1717,17,1.58,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 09:00",TRIGUEÑA,Masculino,Ayacucho
1718,15,1.656,"Viernes, 31 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 02:30",MESTIZA,Masculino,"Ayacucho,Huamanga,Ayacucho"
1719,13,1.49,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 00:00",,Masculino,"Ayacucho,Huamanga,Ayacucho"
1720,14,1.58,"Martes, 21 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 00:00",CLARA,Femenino,"Ica,Nasca,Vista Alegre"
1721,7,1.10,"Martes, 21 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,San Martin de Porres"
1722,15,1.65,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Santa Anita"
1723,14,1.62,"Miércoles, 22 Mayo, 2019 - 00:00","Martes, 21 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Comas"
1724,16,1.60,"Miércoles, 22 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 18:30",TRIGEÑA,Femenino,"Lima,Lima,Lurigancho"
1725,15,1.50,"Martes, 21 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 17:41",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
1726,13,1.40,"Martes, 21 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 14:30",MESTIZA,Masculino,"Cusco,Cusco,Poroy"
1727,15,1.50,"Martes, 21 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 13:20",MESTIZA,Femenino,"Lima,Lima,Comas"
1728,14,1.54,"Lunes, 20 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 07:40",MESTIZA,Femenino,"Lima,Lima,Comas"
1729,15,1.66,"Lunes, 20 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 07:30",BLANCA,Femenino,"Pasco,Oxapampa,Villa Rica"
1730,17,1.42,"Miércoles, 22 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 06:00",MESTIZA,Femenino,"Cusco,Cusco,San Jerónimo"
1731,14,1.55,,"Lunes, 20 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Chorrillos"
1732,15,1.50,"Miércoles, 22 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,Chilca"
1733,16,1.55,"Martes, 21 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,El Tambo"
1734,15,1.50,"Martes, 21 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Huánuco,Huánuco,Huánuco"
1735,16,1.55,"Martes, 28 Mayo, 2019 - 00:00","Lunes, 20 Mayo, 2019 - 00:00",MESTIZA,Femenino,"San Martín,San Martín,Tarapoto"
1736,16,1.58,"Lunes, 20 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 20:30",MESTIZA,Femenino,"Lima,Lima,San Juan de Lurigancho"
1737,17,1.55,"Domingo, 19 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 07:00",,Femenino,"Madre de Dios,Manu,Madre de Dios"
1738,17,1.58,"Lunes, 20 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Huancayo,El Tambo"
1739,16,1.50,"Lunes, 20 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Santiago de Surco"
1740,12,1.50,"Lunes, 20 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",TRIGEÑA,Femenino,"Huánuco,Puerto Inca,Puerto Inca"
1741,16,1.50,"Miércoles, 14 Agosto, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",BLANCA,Femenino,"Junín,Huancayo,Huancayo"
1742,16,1.50,"Miércoles, 22 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,San Miguel"
1743,0,0.55,"Lunes, 27 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,La Victoria"
1744,17,1.54,"Lunes, 20 Mayo, 2019 - 00:00","Domingo, 19 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Cusco,Canchis,Tinta"
1745,15,1.45,"Jueves, 23 Mayo, 2019 - 00:50","Sábado, 18 Mayo, 2019 - 16:00",TRIGUEÑA,Femenino,Ayacucho
1746,14,1.50,"Lunes, 20 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 14:00",MESTIZA,Femenino,"Lima,Lima,Los olivos"
1747,13,1.54,"Lunes, 20 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,San Juan de Lurigancho"
1748,14,1.68,"Sábado, 18 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Pachacamac"
1749,14,1.65,"Lunes, 20 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Junín,Jauja,Huamali"
1750,16,1.70,"Martes, 11 Junio, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Lima,Lima,Puente Piedra"
1751,13,1.60,"Sábado, 18 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Los olivos"
1752,16,1.57,"Sábado, 18 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",MESTIZA,Femenino,"Lima,Lima,Pachacamac"
1753,17,1.70,"Domingo, 19 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",CLARA,,"Lima,Huarochiri,San Antonio"
1754,14,1.55,"Martes, 21 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",,Femenino,"Loreto,Maynas,San Juan Bautista"
1755,17,1.54,"Lunes, 20 Mayo, 2019 - 00:00","Sábado, 18 Mayo, 2019 - 00:00",TEZ TRIGUEÑO,Femenino,"Ayacucho,Huamanga,Carmen alto"
1756,13,1.55,"Sábado, 18 Mayo, 2019 - 00:00","Viernes, 17 Mayo, 2019 - 16:30",,Femenino,"Ayacucho,Huamanga,Ayacucho"
1757,16,1.65,"Viernes, 17 Mayo, 2019 - 00:00","Viernes, 17 Mayo, 2019 - 12:30",TRIGUEÑA,Femenino,"Ayacucho,Víctor Fajardo,Alcamenca"
1758,16,,"Lunes, 20 Mayo, 2019 - 15:36","Viernes, 17 Mayo, 2019 - 12:30",,Femenino,"Lima,Huaral,Huaral"
1759,15,1.68,"Viernes, 17 Mayo, 2019 - 00:00","Viernes, 17 Mayo, 2019 - 00:00",MESTIZA,Masculino,"Junín,Huancayo,Huancayo"
1760,13,1.50,"Viernes, 17 Mayo, 2019 - 00:00","Viernes, 17 Mayo, 2019 - 00:00",BLANCA,Femenino,"Lima,Lima,Punta Negra"
1761,15,1.45,"Lunes, 20 Mayo, 2019 - 00:00","Viernes, 17 Mayo, 2019 - 00:00",BLANCA,Masculino,"Junín,Huancayo,Chilca"
